"","genename","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PINK1","PINK1",1411.00685981141,-0.150840216999752,0.065132582392014,-2.31589492478417,0.0205640065078486,0.0403434077642416
"TECPR2","TECPR2",671.541810120358,-0.133013146666659,0.0574544630442429,-2.31510555697356,0.0206071559920222,0.0404238115177188
"XPNPEP2","XPNPEP2",18.9229246385187,-0.482000682626147,0.208245997911032,-2.31457356905399,0.0206362807435038,0.0404766897937683
"GATAD2B","GATAD2B",1426.4788156595,-0.142737011849148,0.0616778865158214,-2.31423318651708,0.0206549344947398,0.0405090209461298
"ANGEL1","ANGEL1",537.47673963999,-0.149204303490602,0.0644835754681047,-2.31383421914008,0.0206768175441802,0.0405476780271195
"TRIOBP","TRIOBP",1294.91014685207,0.157490957110061,0.0680883935253576,2.31303675936205,0.0207206181776267,0.0406293033181428
"TLR6","TLR6",53.1979318854365,-0.332209249752103,0.1436281181679,-2.31298198423622,0.020723629678711,0.0406309399110441
"ZZZ3","ZZZ3",964.071415173008,-0.166987416870994,0.0722255577258609,-2.31202668596636,0.0207762127526076,0.0407297564360277
"KIAA0895L","KIAA0895L",253.13028128218,0.220871817673561,0.0955410067641517,2.31180123754395,0.0207886391990688,0.040744368756169
"KLHL30","KLHL30",12.3094452166423,-0.487645092708666,0.210939900304985,-2.31177265184827,0.0207902152710288,0.040744368756169
"SFRS1","SFRS1",5111.46345461342,0.0933133879123275,0.0403633401173423,2.31183513656331,0.0207867703120638,0.040744368756169
"FBXO48","FBXO48",28.5565969946161,0.180821946377888,0.0782357717402045,2.31124385119302,0.0208193894789099,0.0407972603279635
"CMTM2","CMTM2",2.20801575985018,0.246832246722664,0.106811376515816,2.3109171960359,0.0208374290388797,0.0408276146427506
"PDC","PDC",0.536166838297412,0.67364593162087,0.291510039590297,2.31088415537128,0.0208392544710144,0.0408276146427506
"NFKBIL2","NFKBIL2",453.199337164774,0.287996544816538,0.12464559186976,2.31052330448605,0.0208591998526554,0.0408624018943967
"LCK","LCK",209.632915400072,0.418749653200127,0.181247510964771,2.31037464167725,0.0208674217593156,0.0408742184004225
"RGS13","RGS13",9.77754828101425,-0.477731466157138,0.206855813335973,-2.30949016347543,0.0209163968984674,0.0409658497492018
"MAST3","MAST3",348.196628347664,-0.155842237777456,0.0674965563686468,-2.30889168517413,0.0209495925078185,0.0410265600837722
"C10orf118","C10orf118",625.231121190399,0.240284104923885,0.104076127614864,2.30873410099444,0.0209583408127016,0.0410393864109395
"SLC25A19","SLC25A19",288.431835032446,0.214052664724659,0.0927213749747812,2.30855792186945,0.0209681251872852,0.0410542386049175
"AASDHPPT","AASDHPPT",889.781014829369,0.15534814346852,0.0672959054990245,2.30843380910852,0.0209750203670621,0.041063346567818
"PFDN6","PFDN6",650.820546464122,0.216115461820125,0.0936215258478832,2.3083949963737,0.0209771770438867,0.041063346567818
"LRCH2","LRCH2",37.9859432041266,-0.301242180321456,0.13050510007449,-2.30827898794386,0.0209836243454089,0.0410716598581226
"LHFPL1","LHFPL1",7.43798405969868,0.430845207556162,0.186677064791816,2.30797076243214,0.021000762721086,0.041100895060194
"TIMELESS","TIMELESS",1070.3458638411,0.1938145558038,0.0839826447225056,2.3077929546539,0.0210106549786391,0.0411159441367476
"CYP27B1","CYP27B1",83.3509187945063,0.406328848440989,0.176077115019667,2.30767552271403,0.0210171904790773,0.0411201111417167
"PRPSAP1","PRPSAP1",967.37069343621,-0.157764568665997,0.0683642879048968,-2.30770440972731,0.021015582650942,0.0411201111417167
"C6orf167","C6orf167",290.788666925952,0.246416012029075,0.106804565420465,2.30716740486694,0.0210454894429364,0.0411707647107984
"CLIC1","CLIC1",6799.11730260874,0.135021090920962,0.0585243024478294,2.30709440819606,0.0210495576239496,0.0411707647107984
"TBC1D14","TBC1D14",1659.30741182763,-0.150916165156451,0.0654140242478086,-2.30709189492354,0.0210496977034637,0.0411707647107984
"C14orf80","C14orf80",248.758529221395,0.285553929290977,0.123791441883606,2.30673401122079,0.0210696529693929,0.0412054770194592
"POTEH","POTEH",0.853860831323876,-0.876784972227926,0.380136203538302,-2.30650215387754,0.0210825899180003,0.0412264579171792
"SOLH","SOLH",776.241467328524,-0.191469629698912,0.0830462137856453,-2.3055792789437,0.0211341522101685,0.0413229573646338
"WBSCR16","WBSCR16",995.566312279632,0.128389405612064,0.0556961362599438,2.30517616182293,0.0211567093717373,0.0413627296976513
"SHMT1","SHMT1",647.178073282526,-0.179851733891659,0.0780293253382636,-2.30492488704711,0.0211707805240081,0.0413859047424184
"FAM125B","FAM125B",347.405943180115,-0.170767672845728,0.0740916193712438,-2.30481766082178,0.021176787573607,0.0413933123951592
"ZNF609","ZNF609",1591.63481570138,0.168182198097995,0.072986048030819,2.30430613296089,0.0212054649341136,0.0414450264916471
"CPN2","CPN2",8.17887596194452,-0.45618739844963,0.197991069343435,-2.30408068385311,0.0212181148361647,0.0414654081684656
"CRYGS","CRYGS",15.9051251536441,-0.314543212728022,0.136537659700552,-2.30371029808086,0.021238911374476,0.041501704439342
"FHL3","FHL3",477.668615264974,-0.209954530560101,0.0911551752082582,-2.30326506509836,0.0212639339549119,0.0415462501066085
"MGC16275","MGC16275",37.1501405799259,0.224811904465491,0.0976122261776114,2.30311215376271,0.0212725336608904,0.0415587021959932
"CFC1B","CFC1B",0.9498556277272,-1.91938333921547,0.833414829067237,-2.30303478204684,0.0212768861863186,0.0415628551195852
"CCDC9","CCDC9",470.906776566195,-0.188455771986606,0.0818347846276266,-2.30288101623457,0.0212855385440548,0.0415754057058166
"SNX2","SNX2",1457.82078301016,-0.119908765461199,0.0520704644859051,-2.30281728125657,0.021289125791084,0.0415780614094991
"FAM166A","FAM166A",1.09584228463713,-0.681064228618739,0.295968613075193,-2.30113666967014,0.0213839071923856,0.041758801814802
"TIMM17B","TIMM17B",829.725237271968,0.200097788501143,0.0869783329623725,2.30054752357356,0.0214172201262955,0.0418194804537405
"TTLL13","TTLL13",7.94808225190368,0.278959943514199,0.121306509849179,2.29962879866078,0.0214692590914634,0.0419167072115235
"ATF7IP2","ATF7IP2",131.28432136943,-0.297439142241507,0.129347730241099,-2.29953120698054,0.0214747934009299,0.0419231271653965
"TMEM88","TMEM88",30.7159393902628,-0.311797359908866,0.135614470794581,-2.29914520244048,0.0214966954394447,0.0419614955424843
"TMEM31","TMEM31",3.39877939768194,0.434563418223758,0.189023126159557,2.29899603848969,0.0215051642649542,0.0419736370391477
"CD84","CD84",155.218132125851,0.363448952445039,0.158147201215643,2.29816872920473,0.0215521877374189,0.0420610188330117
"CELF3","CELF3",10.6836266815435,-0.959271960488594,0.417441394653853,-2.29797996263411,0.0215629295836821,0.0420775829251882
"XIST","XIST",8042.23151741364,-0.370890995101114,0.161403025334533,-2.29791848283131,0.0215664291254764,0.0420800125054378
"NAA25","NAA25",690.672614099163,0.149007622857587,0.0648522925598148,2.29764618914826,0.0215819345205046,0.0421058647251195
"SSPN","SSPN",659.062341293661,-0.259587922123298,0.112983670446455,-2.29757026920383,0.0215862594086747,0.0421099009054049
"SEC14L1","SEC14L1",1634.62958491656,0.14935807029157,0.0650144741491124,2.29730490396666,0.0216013822467769,0.0421349983944081
"UNC50","UNC50",625.250205712814,-0.0922732911797643,0.0401742561536173,-2.29682637624782,0.0216286762645369,0.0421838288900293
"UBE2O","UBE2O",1127.22196634942,0.14724527769887,0.0641168003801807,2.29651630814044,0.0216463777933948,0.0422139422749675
"RLTPR","RLTPR",86.5508365461202,-0.495809807301046,0.215942577070858,-2.29602616596705,0.0216743853230945,0.0422641456389009
"GALNS","GALNS",490.880047208062,0.207606735662975,0.0904574598401199,2.29507589567419,0.0217287751974505,0.0423657776099878
"PAGE5","PAGE5",1.4336786457234,1.82323139044435,0.794573505251693,2.29460380744361,0.0217558398789486,0.0424141164968222
"RRM1","RRM1",2138.49148769395,0.165083557501321,0.0719464205269913,2.29453468695344,0.0217598049978764,0.0424174162177925
"CNTFR","CNTFR",116.954283872862,-0.612476526248402,0.266975610079241,-2.29412913811346,0.0217830821090414,0.0424539237303182
"VPS37D","VPS37D",92.9617849097882,-0.278959881964741,0.121596551631714,-2.29414303466139,0.0217822841364947,0.0424539237303182
"DHDDS","DHDDS",768.769266474533,0.110357445522443,0.048107849496332,2.29395923280372,0.0217928405297081,0.0424685078812906
"LCMT1","LCMT1",919.71113379623,-0.167448397137259,0.0730252564692867,-2.29302032246453,0.0218468349715819,0.0425692843453989
"SNAPC5","SNAPC5",94.1862230628499,0.118264464848566,0.051578058796268,2.29292198288633,0.0218524969697796,0.042575872227655
"CHD1L","CHD1L",947.777385309224,0.186482438046042,0.0813475741300767,2.29241547815368,0.0218816797088382,0.0426282801132936
"OR1J1","OR1J1",0.340674269865105,0.836039173636647,0.364715065656377,2.29230775573262,0.0218878906069017,0.0426359108782287
"PKLR","PKLR",1.569376445964,-0.759445475189888,0.331307409123798,-2.29226831116871,0.0218901652261487,0.0426359108782287
"CMIP","CMIP",1221.58334556569,-0.15428732760636,0.067309082599329,-2.29222151971357,0.0218928637796126,0.0426367177010089
"LY96","LY96",114.614823879551,0.241146508033155,0.105205436753112,2.29214872800785,0.0218970623930782,0.0426404454425462
"NCRNA00158","NCRNA00158",0.97781706602077,0.663683246648376,0.289559693243979,2.29204292632389,0.0219031662658154,0.0426478821564202
"CPT1A","CPT1A",2224.95606076837,0.247572003280574,0.108036655935413,2.2915555941363,0.021931300377116,0.0426953524103176
"EXOC4","EXOC4",1589.83680692231,-0.113695444628311,0.0496152699926671,-2.29154138726072,0.0219321210238481,0.0426953524103176
"MICA","MICA",305.262807036413,0.207667963184069,0.0906327408739448,2.29131284325717,0.0219453263244775,0.0427166040094246
"PLK1","PLK1",659.044773675916,0.321467108828361,0.140323963622423,2.29089245008322,0.0219696347595318,0.0427594611873474
"AK1","AK1",666.272249136607,0.204445558461355,0.0892482394978596,2.29075172363774,0.0219777772300469,0.0427708489207409
"CLLU1OS","CLLU1OS",2.29064172161233,0.915294846155605,0.399682992676114,2.29005202354787,0.022018301058699,0.0428452449187466
"KIAA1429","KIAA1429",2731.19174822669,-0.200620330039658,0.0876192136964903,-2.28968420938585,0.0220396294368169,0.0428822770184704
"DNAJC30","DNAJC30",377.831882871819,0.15567412722358,0.0680020894416539,2.28925505821625,0.0220645372692957,0.042926265179425
"RFPL4B","RFPL4B",1.77557639967014,-0.684397436568832,0.298989964772208,-2.2890314632809,0.0220775243661207,0.0429425794386872
"XRCC6BP1","XRCC6BP1",126.789262100359,0.172590602587088,0.0753977642860529,2.28906790833072,0.0220754070695818,0.0429425794386872
"METTL10","METTL10",323.392496512335,-0.146044444814921,0.0638109393787278,-2.28870545139798,0.0220964720763118,0.0429749558512409
"PRDX2","PRDX2",4614.78682885889,0.179555950629895,0.0784575354394538,2.28857495489977,0.0221040604557317,0.0429852352996699
"CAPN7","CAPN7",881.677145504749,0.14860800213121,0.0649373997637958,2.28848094737022,0.0221095284038907,0.0429913894841775
"LIPF","LIPF",0.797834714700027,-1.81749560222236,0.79439959860609,-2.28788585166894,0.0221441694509468,0.0430542627918668
"DYRK4","DYRK4",344.418642445692,-0.206854638284703,0.090433324096542,-2.28737183279778,0.0221741289312802,0.0431080217167321
"GPR120","GPR120",8.2632519662014,0.315408100486308,0.137938919796123,2.28657800824081,0.0222204660847811,0.04319019048614
"UTP3","UTP3",745.340485030585,0.10387458578612,0.0454281544912119,2.28656847167795,0.0222210232648488,0.04319019048614
"PRKAG1","PRKAG1",1377.11269137041,0.111967095054374,0.048969701114464,2.2864565742939,0.0222275618521171,0.0431984008714874
"SLC2A6","SLC2A6",134.625687676996,0.337336154574278,0.147551656944093,2.28622410321081,0.0222411513656026,0.0432203113210799
"SAMD10","SAMD10",236.015126033465,0.217525288471574,0.0951550305642736,2.28600933846208,0.0222537122435882,0.0432402185120315
"FKBP4","FKBP4",8805.21442978299,-0.212788045055953,0.0930940488577625,-2.28573198466284,0.0222699428746789,0.0432672513537922
"CLK2","CLK2",892.52681104425,-0.144960446473051,0.0634363167758921,-2.28513340371206,0.0223050066719892,0.0433308648556076
"RPS6KA2","RPS6KA2",796.864867314734,0.211158886103903,0.092425557047464,2.28463741901458,0.0223340969227745,0.0433828618028501
"TMEM160","TMEM160",91.1505053747816,-0.285711157257331,0.125077438749618,-2.28427412740095,0.0223554254489924,0.043419772737299
"PDHB","PDHB",1346.86211692549,-0.133614072201655,0.0585061687614644,-2.28376041416099,0.0223856153196058,0.0434738851254231
"DPEP3","DPEP3",0.991626608728103,-0.72386517087076,0.316974962509598,-2.28366671342012,0.0223911257400407,0.0434800626235809
"LINC00896","LINC00896",4.7833282491196,-0.516840728704585,0.226349932947613,-2.28337036364046,0.0224085614543579,0.0435049396323153
"RBMS2","RBMS2",799.492289536043,-0.142755727529755,0.0625197598589464,-2.28336973545376,0.022408598426203,0.0435049396323153
"PDCL3P4","PDCL3P4",75.3212789748396,0.160873180333855,0.0704604096808337,2.28317123137044,0.0224202840140533,0.0435230994406974
"ZNF136","ZNF136",268.782381784415,-0.157005945866451,0.068771416949405,-2.28301164685846,0.0224296823160073,0.0435368157683316
"ZC3HC1","ZC3HC1",367.127221177877,-0.119124571253142,0.0521807626970917,-2.28292123564115,0.0224350083619197,0.0435426256707114
"TOR3A","TOR3A",1550.19519337529,0.135161121158866,0.0592305971416284,2.28194763655138,0.022492431937468,0.0436495365058058
"MSTO2P","MSTO2P",137.962761158551,-0.224467236754004,0.0983719671830324,-2.28182116492961,0.0224999006930022,0.0436549528518593
"PDIK1L","PDIK1L",535.865396048061,0.156842622308655,0.0687351822720633,2.28183903969077,0.0224988449718751,0.0436549528518593
"B4GALT7","B4GALT7",539.153436359133,-0.175055887458865,0.0767397939581097,-2.28116181227205,0.0225388735546635,0.0437260237914765
"SGEF","SGEF",508.65796893231,-0.276367898959983,0.121155567940951,-2.28109944641322,0.0225425628968228,0.0437286360911658
"C4BPA","C4BPA",16.9099513556748,-0.88116472272044,0.386396496699978,-2.28046768085641,0.022579965498145,0.0437966388883795
"HIST1H1E","HIST1H1E",7.81513531906438,0.373756761345431,0.163907992145057,2.28028393523764,0.0225908539638274,0.0438132054483414
"STAT2","STAT2",2297.59471336246,0.139692838187425,0.0612630976646848,2.28021179980181,0.0225951298393623,0.0438169452936828
"NDUFS6","NDUFS6",1074.63545218413,0.235596945878807,0.103339135149991,2.27984243855778,0.0226170349941023,0.0438548678750175
"USH1C","USH1C",5.16757416187335,-0.827950937516389,0.363197093039114,-2.27961884438107,0.0226303043253976,0.0438760392888279
"OR3A2","OR3A2",0.970159983799671,-0.804712668379873,0.353065194188576,-2.279218347278,0.0226540889807839,0.043917591485909
"MLXIP","MLXIP",867.287192041829,0.20858721950302,0.0915330679533378,2.27881818196409,0.0226778756259717,0.0439591389094155
"SNRPA1","SNRPA1",562.449090875332,0.201043580448457,0.08823705024743,2.27844856423351,0.0226998657392889,0.0439971956411035
"BCAS3","BCAS3",568.584564335169,-0.190230557025805,0.0835004487377599,-2.27819802050693,0.0227147821740404,0.0440215355911602
"PLUNC","PLUNC",3.53617933915344,-2.26930062108366,0.996374907167204,-2.27755697655566,0.0227529863103921,0.0440909976623203
"GPR82","GPR82",10.2285328270289,-0.355915792181063,0.156275365585313,-2.27749134259272,0.0227569010303216,0.0440940057854202
"BAG3","BAG3",1790.50903905168,-0.211087191982888,0.0926958180297628,-2.27720296847817,0.022774107961437,0.0441227657359582
"FRG2B","FRG2B",0.723140203083187,-1.71325515247971,0.75251083342589,-2.27671825624081,0.0228030556182895,0.04417426394555
"GPX8","GPX8",965.137212972521,0.236733022081943,0.104040614127168,2.27539047196113,0.0228825164404451,0.0443235958240876
"MCEE","MCEE",177.992541579748,0.156218536060339,0.0686756951901622,2.27472813529985,0.0229222436083843,0.0443959403289916
"ANKRD45","ANKRD45",11.7444301646292,-0.478860474823585,0.210536022401934,-2.2744823871964,0.0229369988908544,0.0444199091406721
"MCM3","MCM3",2842.99421797608,0.178742888611764,0.0785900957413096,2.27436914188425,0.022943801176908,0.0444284727634597
"EDF1","EDF1",3993.16294332419,0.207270260236992,0.0911607146565537,2.2736796329195,0.0229852556160313,0.0445041282233634
"EIF3F","EIF3F",2476.8338388316,-0.136869429167131,0.0602034532064346,-2.27344814753088,0.0229991874861588,0.0445254693093546
"SH2B3","SH2B3",794.847212840345,-0.166250597738044,0.0731280626763294,-2.2734172307269,0.0230010487586818,0.0445254693093546
"TFDP3","TFDP3",12.8270182091346,0.583292565541012,0.256585087931927,2.27329097821835,0.0230086508481961,0.0445355665334004
"IGFL2","IGFL2",30.5007802394067,0.554525886178556,0.243941431672612,2.27319271833565,0.0230145689173048,0.0445424024099433
"TAF9B","TAF9B",898.407228525908,-0.163875666457685,0.0721100044733615,-2.27257878645983,0.0230515752059513,0.0446093987785465
"PEX11B","PEX11B",1156.33020753305,-0.137859670708118,0.0606648792491483,-2.27247910841351,0.0230575884248517,0.0446164096983058
"CSF3","CSF3",2.82003959341635,-0.990224547815662,0.435766123147725,-2.27237615595918,0.0230638006071474,0.0446238041186283
"STMN4","STMN4",3.11504825206651,-0.842101487017867,0.370620052750657,-2.27214226744609,0.0230779189131914,0.0446464921760693
"ZNF548","ZNF548",341.795264075192,-0.156575009856166,0.068916641639914,-2.27194776370942,0.0230896655356869,0.0446645877524714
"LHFPL2","LHFPL2",1394.65601512861,0.191295221975547,0.0842110965960742,2.27161537740223,0.0231097512891873,0.0446988090997597
"ARL17A","ARL17A",96.2454396409105,-0.199891117038889,0.0880128076732471,-2.27115941785424,0.0231373291256492,0.044747513017329
"IL20RB","IL20RB",18.3537996668204,-0.361193609871762,0.159040480813357,-2.27107971520561,0.0231421527202765,0.0447522047786946
